Time_Stamp,Log_Source,Event_ID,Username,Source_IP,Destination_IP,Source_Port,Dest_Port,Event_Description,Category_Type
,Firewall,2422.0,,,203.0.113.4,,,User svc_account authenticated successfully via service 8781.,Network_Conn
2025-10-20 03:33:56,,3664.0,,,203.0.113.3,,,,Email_Blocked
2025-10-20 04:27:30,,3672.0,,,192.168.1.2,23172.0,3389.0,,
2025-10-20 04:27:35,,,,192.168.1.8,,10775.0,,,Email_Blocked
2025-10-20 00:53:32,SIEM,1905.0,,,,,80.0,,
2025-10-20 03:34:12,SIEM,6819.0,,203.0.113.2,,,,,Email_Blocked
,SIEM,9776.0,,203.0.113.3,192.168.1.3,,,User svc_account authenticated successfully via service 8099.,
,,,,203.0.113.3,203.0.113.2,,,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 45204c50f5f7564a.,File_Write
,EDR,7599.0,,,192.168.1.2,6659.0,80.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 00:53:37,,,svc_account,,203.0.113.4,,21.0,Suspicious activity: Lazarus Group executed QakBot malware. File hash is ec940fa2bf121461.,
2025-10-20 03:34:32,Proxy,4729.0,,192.168.1.5,,,3389.0,Suspicious activity: APT29 executed QakBot malware. File hash is 351fa023a5080b88.,
2025-10-20 01:47:18,SIEM,2287.0,admin_corp,,192.168.1.2,,,,
2025-10-20 01:47:20,EDR,6156.0,,203.0.113.2,203.0.113.3,6172.0,,,
2025-10-20 01:47:22,,6576.0,,192.168.1.7,192.168.1.8,,,User admin_corp authenticated successfully via service 8176.,
2025-10-20 03:34:48,Firewall,,admin_corp,,203.0.113.5,,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,
,,9567.0,guest_ext,,,,80.0,,Vulnerability_Scan
,EDR,,svc_account,203.0.113.3,,6047.0,,Suspicious activity: Mustang Panda executed QakBot malware. File hash is 0f3532ef97fc5d10.,
,,8563.0,,203.0.113.2,203.0.113.2,,80.0,,Network_Conn
2025-10-20 04:28:50,Proxy,,,192.168.1.1,203.0.113.2,56908.0,,,Email_Blocked
,,,,203.0.113.2,,,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
,Firewall,9130.0,admin_corp,203.0.113.3,,,,Suspicious activity: FIN7 executed Clop malware. File hash is c44994f4e1d5f50f.,
2025-10-20 01:47:38,,7839.0,user_a,203.0.113.5,192.168.1.8,,21.0,User guest_ext authenticated successfully via service 8256.,
2025-10-20 01:47:40,Firewall,4633.0,,,192.168.1.10,,3389.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
,EDR,,guest_ext,,203.0.113.4,,22.0,User user_a authenticated successfully via service 8026.,Network_Conn
2025-10-20 00:53:52,EDR,,,,,2731.0,,User admin_corp authenticated successfully via service 8072.,
,EDR,7916.0,user_a,192.168.1.2,192.168.1.8,57967.0,21.0,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
,EDR,4268.0,guest_ext,192.168.1.2,192.168.1.9,,22.0,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is f519ac723040e589.,File_Write
,EDR,4359.0,user_a,,192.168.1.8,40352.0,80.0,,
,,,,,,23750.0,,Suspicious activity: APT29 executed Clop malware. File hash is da3a493b75aa3dc2.,File_Write
,Firewall,,user_a,203.0.113.5,192.168.1.8,,80.0,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is c77b58c2a825a9ea.,
,Firewall,7779.0,,,,,22.0,User guest_ext authenticated successfully via service 8932.,Network_Conn
,Firewall,5539.0,guest_ext,,,,21.0,User admin_corp authenticated successfully via service 8120.,
2025-10-20 02:42:00,Proxy,,svc_account,,203.0.113.4,,80.0,,Vulnerability_Scan
2025-10-20 01:48:02,,,,192.168.1.9,,,,,
2025-10-20 00:54:02,EDR,,user_a,192.168.1.4,192.168.1.7,25191.0,,User user_a authenticated successfully via service 8858.,Network_Conn
,,,,,192.168.1.4,,,,Network_Conn
2025-10-20 03:36:16,,,,,192.168.1.5,52655.0,21.0,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
,SIEM,4235.0,admin_corp,,,,,,Auth_Fail
2025-10-20 03:36:24,,2949.0,,192.168.1.4,192.168.1.7,,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
2025-10-20 04:30:35,Firewall,,,192.168.1.4,,,22.0,,Network_Conn
2025-10-20 01:48:16,,,,,203.0.113.3,,80.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,
,,2484.0,svc_account,192.168.1.3,,,,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 23251000119fbade.,
,Proxy,,svc_account,192.168.1.8,,63354.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,
2025-10-20 04:30:55,SIEM,,guest_ext,203.0.113.5,,,,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 12f987d0aef372b2.,
,,3483.0,,192.168.1.8,1.1.1.1,,22.0,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 21ab514acebcaa49.,File_Write
,,,,203.0.113.4,,35120.0,21.0,,
2025-10-20 00:54:14,,8830.0,,,,22581.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,
,Firewall,2748.0,,203.0.113.3,203.0.113.2,,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,Firewall,5933.0,admin_corp,,192.168.1.9,65138.0,3389.0,User user_a authenticated successfully via service 8765.,
2025-10-20 00:54:17,Firewall,,,203.0.113.5,,,443.0,,Email_Blocked
,SIEM,,,,1.1.1.1,,3389.0,,File_Write
,SIEM,6062.0,,192.168.1.4,192.168.1.1,61577.0,22.0,,
,,,guest_ext,,192.168.1.9,,,User admin_corp authenticated successfully via service 8207.,
2025-10-20 01:48:42,,9063.0,,192.168.1.5,192.168.1.4,39885.0,443.0,User user_a authenticated successfully via service 8439.,Network_Conn
2025-10-20 02:43:06,,7965.0,guest_ext,,,,80.0,,Network_Conn
,,,user_a,203.0.113.4,192.168.1.4,,21.0,,Email_Blocked
2025-10-20 00:54:24,,1174.0,guest_ext,,,,3389.0,User user_a authenticated successfully via service 8446.,Network_Conn
2025-10-20 02:43:15,Firewall,,,192.168.1.8,,7328.0,80.0,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
,Firewall,5499.0,,192.168.1.3,192.168.1.9,,,,
,,,user_a,203.0.113.5,192.168.1.6,48345.0,21.0,,File_Write
,Proxy,,admin_corp,,1.1.1.1,,443.0,Suspicious activity: APT29 executed TrickBot malware. File hash is 659b9d458e3b44c7.,File_Write
,Proxy,7457.0,,192.168.1.5,,,22.0,,
2025-10-20 04:32:30,SIEM,6364.0,,192.168.1.7,192.168.1.9,37510.0,80.0,,
,EDR,9203.0,,,192.168.1.1,,22.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
,EDR,,,203.0.113.3,192.168.1.1,,3389.0,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 1f945cba4a652e93.,File_Write
2025-10-20 01:49:06,,2187.0,guest_ext,,192.168.1.6,49093.0,443.0,,
,,,,192.168.1.1,,41982.0,,User svc_account authenticated successfully via service 8542.,Network_Conn
,SIEM,6755.0,guest_ext,192.168.1.6,192.168.1.7,17506.0,21.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
,,,admin_corp,203.0.113.1,1.1.1.1,39574.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,
2025-10-20 02:43:51,,,,203.0.113.3,192.168.1.4,63417.0,80.0,User guest_ext authenticated successfully via service 8900.,
,EDR,7150.0,,,,15508.0,22.0,Suspicious activity: APT29 executed Clop malware. File hash is 1d9c7539118868d7.,File_Write
2025-10-20 04:33:15,,7507.0,,203.0.113.3,,,,,Email_Blocked
,,2964.0,user_a,192.168.1.1,192.168.1.8,22833.0,,,
2025-10-20 02:44:03,,,user_a,192.168.1.3,,,22.0,User user_a authenticated successfully via service 8634.,Auth_Fail
2025-10-20 04:33:30,,9828.0,guest_ext,,1.1.1.1,,,User svc_account authenticated successfully via service 8170.,
2025-10-20 03:38:52,,,user_a,192.168.1.6,192.168.1.2,,443.0,,File_Write
2025-10-20 03:38:56,Proxy,6729.0,admin_corp,,,9699.0,3389.0,,
,,7293.0,,203.0.113.2,192.168.1.10,13302.0,3389.0,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is b01824941784d2c3.,
,,,,,,1300.0,,User guest_ext authenticated successfully via service 8871.,
2025-10-20 00:54:47,Firewall,,,192.168.1.3,192.168.1.3,,21.0,,
2025-10-20 04:34:00,Firewall,,,,,,,User user_a authenticated successfully via service 8069.,Auth_Fail
2025-10-20 00:54:49,SIEM,,,,192.168.1.5,13468.0,,User guest_ext authenticated successfully via service 8510.,Network_Conn
2025-10-20 02:44:30,Proxy,8222.0,admin_corp,192.168.1.5,203.0.113.1,31817.0,,User user_a authenticated successfully via service 8338.,Network_Conn
2025-10-20 01:49:42,,,user_a,192.168.1.7,,7494.0,,,
,,9422.0,,203.0.113.5,,,80.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",
2025-10-20 01:49:46,,,,203.0.113.3,192.168.1.8,62677.0,21.0,,File_Write
,EDR,6157.0,svc_account,,192.168.1.6,,,Suspicious activity: APT29 executed TrickBot malware. File hash is 649ebf667a0841c2.,
,,,user_a,192.168.1.6,192.168.1.4,58531.0,443.0,,Network_Conn
,Proxy,,user_a,,1.1.1.1,,3389.0,Suspicious activity: FIN7 executed Emotet malware. File hash is ebae1251a291fda1.,File_Write
2025-10-20 02:44:51,,6055.0,admin_corp,,192.168.1.8,39608.0,443.0,,File_Write
,Firewall,9213.0,user_a,,,13935.0,,,
2025-10-20 02:44:57,Proxy,9785.0,,,,24083.0,,,
,,7667.0,,192.168.1.4,192.168.1.9,51501.0,22.0,,
2025-10-20 03:40:04,Firewall,7354.0,guest_ext,,,,443.0,,
,Firewall,8794.0,admin_corp,,192.168.1.9,,21.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
,EDR,,,,192.168.1.8,,3389.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,
2025-10-20 01:50:08,EDR,,,,1.1.1.1,,22.0,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 6411df9794e246ab.,File_Write
,EDR,8458.0,guest_ext,192.168.1.1,203.0.113.3,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
,,,admin_corp,,1.1.1.1,64775.0,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
,,,,,192.168.1.3,6889.0,,User svc_account authenticated successfully via service 8894.,Network_Conn
,,8965.0,guest_ext,203.0.113.3,,,,,Email_Blocked
,Proxy,,user_a,,192.168.1.10,63644.0,443.0,User admin_corp authenticated successfully via service 8583.,
,,6733.0,,,,41571.0,22.0,,Auth_Fail
,Firewall,,,,192.168.1.10,57096.0,21.0,,File_Write
,Proxy,,,192.168.1.9,192.168.1.1,16478.0,,,
,Proxy,,guest_ext,203.0.113.3,,24085.0,,"Inbound email flagged as spear phishing, potentially delivering Emotet.",
,,3420.0,,,,,443.0,User admin_corp authenticated successfully via service 8773.,Network_Conn
,Proxy,,,192.168.1.10,192.168.1.7,43527.0,80.0,,File_Write
,SIEM,3191.0,guest_ext,,,,22.0,,
,SIEM,,guest_ext,,192.168.1.7,,,User svc_account authenticated successfully via service 8592.,Auth_Fail
2025-10-20 03:41:12,Firewall,,,,,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,
2025-10-20 04:36:35,,2120.0,admin_corp,,192.168.1.3,,22.0,User guest_ext authenticated successfully via service 8675.,Auth_Fail
2025-10-20 00:55:20,,5695.0,guest_ext,,,,3389.0,,
,,7719.0,admin_corp,,203.0.113.4,,21.0,User admin_corp authenticated successfully via service 8061.,Network_Conn
2025-10-20 01:50:44,,,,203.0.113.2,,,80.0,User guest_ext authenticated successfully via service 8167.,Auth_Fail
,Firewall,,user_a,,192.168.1.7,,,,File_Write
2025-10-20 04:37:00,SIEM,1098.0,,192.168.1.5,,34311.0,21.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:55:25,SIEM,,user_a,,192.168.1.2,,,User user_a authenticated successfully via service 8430.,
2025-10-20 03:41:44,Firewall,9112.0,admin_corp,192.168.1.3,,42210.0,,,
,EDR,9976.0,,,,50379.0,,User admin_corp authenticated successfully via service 8466.,Auth_Fail
,,,,203.0.113.4,,,,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 03:41:56,,,,192.168.1.1,,38444.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
,EDR,5485.0,svc_account,192.168.1.8,,,,,
2025-10-20 03:42:04,Proxy,4508.0,,203.0.113.4,203.0.113.2,,80.0,Suspicious activity: FIN7 executed QakBot malware. File hash is 1a45c02d6c40c5f5.,File_Write
,Firewall,,svc_account,,192.168.1.2,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,
,Firewall,1095.0,,192.168.1.5,,2277.0,3389.0,,
2025-10-20 02:46:42,,,,,,,21.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,
,SIEM,8001.0,guest_ext,203.0.113.5,,20866.0,443.0,,
2025-10-20 03:42:24,Proxy,8958.0,admin_corp,192.168.1.1,192.168.1.7,,,,Vulnerability_Scan
,Firewall,,,,,41732.0,,User guest_ext authenticated successfully via service 8670.,Network_Conn
2025-10-20 02:46:54,Firewall,,,,,38363.0,80.0,,
2025-10-20 03:42:36,Firewall,4881.0,,,,,,,
2025-10-20 02:47:00,,,,203.0.113.5,,58075.0,,User svc_account authenticated successfully via service 8390.,Auth_Fail
2025-10-20 00:55:41,Firewall,7231.0,admin_corp,,,,21.0,Suspicious activity: Mustang Panda executed QakBot malware. File hash is 28ad563105d99749.,
2025-10-20 04:38:30,Proxy,,,,1.1.1.1,,3389.0,User guest_ext authenticated successfully via service 8324.,
,,3943.0,admin_corp,192.168.1.2,,,,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is 370ac80f0847a8c9.,
2025-10-20 02:47:12,,6179.0,,192.168.1.8,,29795.0,,,Network_Conn
2025-10-20 01:51:30,Proxy,,,192.168.1.10,,,22.0,User admin_corp authenticated successfully via service 8206.,Network_Conn
,EDR,4353.0,user_a,192.168.1.7,1.1.1.1,65309.0,22.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,,,,192.168.1.3,,6938.0,,,
2025-10-20 01:51:36,Proxy,6807.0,,192.168.1.6,192.168.1.8,,80.0,,Network_Conn
,SIEM,2095.0,,,1.1.1.1,12101.0,,User user_a authenticated successfully via service 8423.,
2025-10-20 02:47:30,,3254.0,svc_account,,,,21.0,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,Firewall,4733.0,svc_account,192.168.1.6,,,,User admin_corp authenticated successfully via service 8464.,
,Firewall,,guest_ext,203.0.113.3,203.0.113.2,,22.0,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
,Firewall,,admin_corp,,192.168.1.10,24754.0,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:55:54,SIEM,2276.0,guest_ext,,,21441.0,,,Email_Blocked
,EDR,,,,,,,,
2025-10-20 00:55:56,Proxy,,admin_corp,,,,443.0,User user_a authenticated successfully via service 8652.,
,,3626.0,,192.168.1.8,,,,,Email_Blocked
2025-10-20 00:55:58,Firewall,,,,,,,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 03:43:56,Proxy,,admin_corp,,,33171.0,21.0,,Network_Conn
2025-10-20 04:40:00,,9470.0,admin_corp,,192.168.1.1,,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
,EDR,,user_a,192.168.1.1,,59889.0,,,Email_Blocked
2025-10-20 00:56:02,,2679.0,,,,4551.0,443.0,Suspicious activity: APT29 executed LockBit malware. File hash is 50ba8fbb805e5abe.,File_Write
,,,user_a,,192.168.1.4,55136.0,,,Auth_Fail
,,6762.0,,192.168.1.3,,,,Suspicious activity: APT29 executed Clop malware. File hash is b4fff6acf832accf.,File_Write
2025-10-20 02:48:15,,7050.0,user_a,192.168.1.6,,65496.0,,,Network_Conn
,,,svc_account,192.168.1.5,192.168.1.7,35088.0,80.0,,Network_Conn
2025-10-20 02:48:21,SIEM,3173.0,,192.168.1.1,203.0.113.4,10938.0,,,
2025-10-20 00:56:08,Firewall,,,192.168.1.9,192.168.1.8,,3389.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,,5167.0,admin_corp,,,55961.0,443.0,Suspicious activity: APT29 executed LockBit malware. File hash is 12a3422cf57765b4.,File_Write
,Proxy,1513.0,svc_account,,203.0.113.3,,,User user_a authenticated successfully via service 8874.,Network_Conn
2025-10-20 00:56:11,EDR,6843.0,svc_account,192.168.1.9,,,3389.0,,Email_Blocked
,,,,203.0.113.4,,14058.0,22.0,Suspicious activity: FIN7 executed Clop malware. File hash is ed639869e3374ad6.,File_Write
2025-10-20 02:48:39,EDR,4075.0,admin_corp,203.0.113.1,,35790.0,80.0,,
,SIEM,,,192.168.1.1,,,,,
,,,,203.0.113.2,,,,,
,Firewall,9417.0,,203.0.113.2,,,,,Vulnerability_Scan
,,,guest_ext,,,8705.0,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,
,,8885.0,admin_corp,,192.168.1.8,42511.0,,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 61365875dac85522.,File_Write
2025-10-20 00:56:19,Proxy,4806.0,user_a,,1.1.1.1,35557.0,,,
,,9398.0,svc_account,192.168.1.7,,,,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
,EDR,,,192.168.1.8,,1378.0,3389.0,,Email_Blocked
,Firewall,,,192.168.1.4,192.168.1.3,,3389.0,,Vulnerability_Scan
,EDR,8729.0,admin_corp,,,18313.0,,,Vulnerability_Scan
2025-10-20 04:42:00,SIEM,,,192.168.1.8,,57848.0,,User user_a authenticated successfully via service 8011.,Network_Conn
2025-10-20 04:42:05,,,user_a,203.0.113.4,,,,,File_Write
,Proxy,9847.0,svc_account,,,,443.0,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,
2025-10-20 03:45:48,,,,203.0.113.4,192.168.1.2,44266.0,80.0,,
,Proxy,,,192.168.1.10,,23879.0,,,
,,7153.0,,203.0.113.1,203.0.113.2,,80.0,,
,Proxy,,user_a,,,28467.0,3389.0,,File_Write
2025-10-20 03:46:04,SIEM,9285.0,,192.168.1.5,,29272.0,,User guest_ext authenticated successfully via service 8763.,
2025-10-20 02:49:36,EDR,,svc_account,,,13561.0,,User guest_ext authenticated successfully via service 8067.,Auth_Fail
2025-10-20 00:56:33,,,admin_corp,203.0.113.4,1.1.1.1,,80.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
,,,svc_account,,,,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 03:46:20,EDR,7244.0,svc_account,203.0.113.2,1.1.1.1,,80.0,,File_Write
2025-10-20 01:53:12,,1769.0,,,,,,,
2025-10-20 01:53:14,EDR,,user_a,,,,,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
,EDR,,,192.168.1.2,,28939.0,,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",
,EDR,9566.0,admin_corp,203.0.113.2,192.168.1.10,,,,
,EDR,3644.0,,203.0.113.1,203.0.113.2,,80.0,,File_Write
2025-10-20 03:46:44,EDR,9854.0,guest_ext,,192.168.1.10,59046.0,22.0,,Vulnerability_Scan
2025-10-20 02:50:06,,,user_a,203.0.113.3,,,22.0,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 01:53:26,,8344.0,guest_ext,192.168.1.3,1.1.1.1,,21.0,"Inbound email flagged as spear phishing, potentially delivering QakBot.",
2025-10-20 00:56:44,Proxy,,,,1.1.1.1,12149.0,3389.0,,Vulnerability_Scan
2025-10-20 01:53:30,Proxy,1675.0,user_a,,192.168.1.10,24579.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 03:47:04,,,svc_account,,,,,,
,SIEM,4965.0,guest_ext,192.168.1.2,192.168.1.4,51032.0,,,Vulnerability_Scan
,,,guest_ext,,,,22.0,User user_a authenticated successfully via service 8112.,Auth_Fail
,,,svc_account,,203.0.113.2,4387.0,,Suspicious activity: APT29 executed TrickBot malware. File hash is edb0eb4ef1fc894c.,
2025-10-20 04:44:10,Proxy,,,203.0.113.2,,8477.0,,,
,,3049.0,,203.0.113.5,,56665.0,80.0,User user_a authenticated successfully via service 8901.,Network_Conn
2025-10-20 00:56:52,EDR,,,192.168.1.4,,11445.0,,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 3e2f992b3fa8be04.,File_Write
,Firewall,,,,,62210.0,,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
,,6899.0,,192.168.1.5,,31587.0,80.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",
,Firewall,8021.0,guest_ext,,,,443.0,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:56:56,,,guest_ext,203.0.113.4,,,80.0,,
,Proxy,,,203.0.113.3,,,,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,Vulnerability_Scan
,,3841.0,,192.168.1.8,203.0.113.4,13999.0,,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Mustang Panda source.,
,Firewall,8106.0,admin_corp,,,23934.0,,User user_a authenticated successfully via service 8004.,
,Proxy,,user_a,192.168.1.1,192.168.1.4,16376.0,,,File_Write
,,3279.0,,,,,,,Auth_Fail
,,,user_a,192.168.1.9,192.168.1.6,23184.0,443.0,,File_Write
2025-10-20 00:57:03,,5193.0,,,192.168.1.9,,443.0,User admin_corp authenticated successfully via service 8475.,Network_Conn
,SIEM,8533.0,guest_ext,192.168.1.4,,,3389.0,User guest_ext authenticated successfully via service 8412.,Auth_Fail
2025-10-20 03:48:20,Firewall,,,203.0.113.2,192.168.1.5,27656.0,443.0,,Email_Blocked
2025-10-20 04:45:30,EDR,4929.0,,192.168.1.3,,47278.0,,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
