Time_UTC,Host_Name,EID,UID,Source_IP,Dest_IP,Dest_Port,Message,Event_Type
2025-10-20 02:43:20,Firewall,7469,admin_corp,203.0.113.5,192.168.1.7,3389,Suspicious activity: APT29 executed Clop malware. File hash is 9df63d178bdeb673.,File_Write
2025-10-20 00:32:41,EDR,7757,user_a,192.168.1.8,192.168.1.2,21,User admin_corp authenticated successfully via service 8111.,Auth_Fail
2025-10-20 01:38:06,EDR,5539,svc_account,203.0.113.4,192.168.1.4,80,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:10:52,Firewall,5366,svc_account,192.168.1.2,192.168.1.5,22,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:32:44,EDR,3491,guest_ext,203.0.113.2,192.168.1.2,443,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is b34969ea34a89de1.,File_Write
2025-10-20 01:38:15,EDR,1208,admin_corp,192.168.1.8,192.168.1.2,3389,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:05:32,Proxy,9012,svc_account,192.168.1.7,192.168.1.7,22,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is 0c560e6ef1959eb9.,File_Write
2025-10-20 01:38:21,Firewall,1779,admin_corp,192.168.1.1,1.1.1.1,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 00:32:48,Firewall,2111,admin_corp,203.0.113.5,192.168.1.5,3389,User admin_corp authenticated successfully via service 8189.,Network_Conn
2025-10-20 01:05:38,SIEM,5952,svc_account,203.0.113.2,192.168.1.6,3389,User svc_account authenticated successfully via service 8338.,Auth_Fail
2025-10-20 01:38:30,Firewall,6292,guest_ext,192.168.1.2,203.0.113.3,3389,User admin_corp authenticated successfully via service 8872.,Network_Conn
2025-10-20 00:32:51,SIEM,3114,guest_ext,192.168.1.4,1.1.1.1,22,User svc_account authenticated successfully via service 8119.,Auth_Fail
2025-10-20 00:32:52,SIEM,9584,user_a,203.0.113.2,192.168.1.2,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:05:46,Firewall,5793,user_a,203.0.113.1,192.168.1.5,21,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 00a6a141791ce1b4.,File_Write
2025-10-20 01:38:42,Firewall,9683,svc_account,203.0.113.2,203.0.113.1,3389,User svc_account authenticated successfully via service 8705.,Network_Conn
2025-10-20 02:44:35,Proxy,9068,guest_ext,192.168.1.7,203.0.113.3,22,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:44:40,SIEM,3581,user_a,192.168.1.9,192.168.1.7,22,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 3ca80b60c0b053f2.,File_Write
2025-10-20 01:38:51,SIEM,7058,user_a,192.168.1.8,192.168.1.1,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 02:11:52,SIEM,8499,svc_account,192.168.1.10,192.168.1.2,3389,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:44:55,SIEM,4427,admin_corp,203.0.113.3,192.168.1.6,22,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:12:00,Proxy,6729,guest_ext,192.168.1.3,192.168.1.6,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 01:06:02,Proxy,5156,admin_corp,192.168.1.1,203.0.113.2,22,Suspicious activity: APT29 executed QakBot malware. File hash is b790852b3b516064.,File_Write
2025-10-20 00:33:02,SIEM,1404,guest_ext,192.168.1.3,192.168.1.2,3389,User user_a authenticated successfully via service 8699.,Network_Conn
2025-10-20 02:12:12,Firewall,1596,svc_account,192.168.1.3,203.0.113.5,22,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is cc15c1fc5d53d2e5.,File_Write
2025-10-20 01:06:08,Firewall,4270,user_a,192.168.1.9,192.168.1.9,21,User guest_ext authenticated successfully via service 8323.,Network_Conn
2025-10-20 00:33:05,Firewall,1381,user_a,192.168.1.10,192.168.1.3,80,Suspicious activity: FIN7 executed QakBot malware. File hash is a18d1fdce54cb033.,File_Write
2025-10-20 02:45:30,SIEM,7070,admin_corp,192.168.1.2,192.168.1.6,443,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 14ee0108da03cae4.,File_Write
2025-10-20 00:33:07,SIEM,4841,admin_corp,192.168.1.1,192.168.1.4,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:06:16,Firewall,1820,guest_ext,192.168.1.4,192.168.1.2,22,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:12:36,EDR,4446,user_a,192.168.1.7,203.0.113.1,22,Suspicious activity: APT29 executed LockBit malware. File hash is 409e31af96d221c9.,File_Write
2025-10-20 00:33:10,EDR,3160,admin_corp,192.168.1.3,192.168.1.10,443,Suspicious activity: Lazarus Group executed QakBot malware. File hash is 15f0ec49ddca1706.,File_Write
2025-10-20 02:12:44,EDR,9346,admin_corp,203.0.113.2,192.168.1.5,80,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 01:06:24,Firewall,6977,admin_corp,192.168.1.4,203.0.113.4,21,User svc_account authenticated successfully via service 8081.,Network_Conn
2025-10-20 02:46:05,EDR,8122,admin_corp,192.168.1.9,1.1.1.1,443,User guest_ext authenticated successfully via service 8906.,Auth_Fail
2025-10-20 02:12:56,Firewall,8800,user_a,192.168.1.6,192.168.1.3,21,Suspicious activity: Lazarus Group executed Clop malware. File hash is 6fe378e4c6aa9845.,File_Write
2025-10-20 01:39:45,SIEM,3877,svc_account,192.168.1.4,192.168.1.6,443,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is ad1cd594972ba25e.,File_Write
2025-10-20 01:39:48,Firewall,2377,user_a,203.0.113.4,192.168.1.5,3389,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 01:06:34,SIEM,4993,user_a,192.168.1.1,192.168.1.3,21,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:13:12,Firewall,5524,admin_corp,192.168.1.1,1.1.1.1,22,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is ed9ae23f44cb179a.,File_Write
2025-10-20 02:46:35,EDR,2246,admin_corp,192.168.1.2,203.0.113.4,3389,User guest_ext authenticated successfully via service 8514.,Network_Conn
2025-10-20 01:40:00,Proxy,9731,svc_account,192.168.1.5,192.168.1.2,3389,User admin_corp authenticated successfully via service 8245.,Auth_Fail
2025-10-20 02:13:24,SIEM,3720,guest_ext,192.168.1.7,1.1.1.1,22,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 7a5918842f69a389.,File_Write
2025-10-20 01:40:06,Firewall,7599,admin_corp,192.168.1.7,192.168.1.8,80,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,Vulnerability_Scan
2025-10-20 02:46:55,Proxy,4383,guest_ext,203.0.113.4,192.168.1.2,3389,User admin_corp authenticated successfully via service 8959.,Network_Conn
2025-10-20 02:47:00,Proxy,8347,svc_account,192.168.1.1,192.168.1.8,80,Suspicious activity: FIN7 executed Emotet malware. File hash is 48630589279f2594.,File_Write
2025-10-20 01:06:50,Proxy,3610,svc_account,192.168.1.10,203.0.113.2,21,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 01:40:18,SIEM,8519,svc_account,203.0.113.1,203.0.113.2,80,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,Vulnerability_Scan
2025-10-20 00:33:27,EDR,6543,svc_account,192.168.1.4,203.0.113.5,21,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:33:28,SIEM,9545,admin_corp,203.0.113.3,192.168.1.2,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 01:40:27,SIEM,4042,user_a,192.168.1.10,1.1.1.1,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:07:00,EDR,1948,svc_account,192.168.1.4,192.168.1.1,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:07:02,Firewall,4817,guest_ext,203.0.113.4,192.168.1.1,443,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:47:40,Proxy,8203,user_a,192.168.1.3,203.0.113.2,443,User admin_corp authenticated successfully via service 8312.,Auth_Fail
2025-10-20 01:40:39,EDR,6611,svc_account,192.168.1.1,192.168.1.10,3389,User user_a authenticated successfully via service 8907.,Network_Conn
2025-10-20 02:47:50,Proxy,2187,guest_ext,192.168.1.1,192.168.1.7,22,Suspicious activity: APT29 executed QakBot malware. File hash is 2b5a5cb316c34e46.,File_Write
2025-10-20 00:33:35,SIEM,6828,admin_corp,203.0.113.4,192.168.1.6,3389,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 00:33:36,Proxy,9010,user_a,203.0.113.1,192.168.1.8,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 01:07:14,EDR,5036,user_a,192.168.1.5,1.1.1.1,3389,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is d4818c56cc5652cd.,File_Write
2025-10-20 02:48:10,Proxy,1868,admin_corp,192.168.1.7,1.1.1.1,3389,User admin_corp authenticated successfully via service 8110.,Network_Conn
2025-10-20 00:33:39,Proxy,9231,user_a,192.168.1.8,192.168.1.6,443,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 00:33:40,Firewall,8860,guest_ext,203.0.113.1,192.168.1.5,21,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 02:14:44,Proxy,2132,guest_ext,203.0.113.1,192.168.1.7,80,User admin_corp authenticated successfully via service 8799.,Network_Conn
2025-10-20 02:48:30,EDR,2105,admin_corp,203.0.113.4,203.0.113.4,21,User user_a authenticated successfully via service 8952.,Network_Conn
2025-10-20 02:48:35,EDR,6954,user_a,192.168.1.3,203.0.113.1,22,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,Vulnerability_Scan
2025-10-20 02:14:56,Firewall,5290,admin_corp,203.0.113.1,192.168.1.1,22,Suspicious activity: APT29 executed TrickBot malware. File hash is 3c59fb1cdc5d975a.,File_Write
2025-10-20 01:41:15,Proxy,5627,user_a,192.168.1.3,1.1.1.1,3389,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 02:48:50,Firewall,3705,user_a,203.0.113.2,192.168.1.3,22,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:33:47,Proxy,1735,guest_ext,203.0.113.1,192.168.1.8,80,User guest_ext authenticated successfully via service 8309.,Network_Conn
2025-10-20 02:49:00,Proxy,5415,user_a,203.0.113.4,192.168.1.6,3389,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 95fc58edfb4c19c2.,File_Write
2025-10-20 01:07:38,Firewall,3116,user_a,203.0.113.3,203.0.113.2,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 00:33:50,Firewall,9337,guest_ext,192.168.1.10,192.168.1.7,80,User admin_corp authenticated successfully via service 8957.,Auth_Fail
2025-10-20 01:07:42,Proxy,3735,guest_ext,203.0.113.2,192.168.1.2,80,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:07:44,Firewall,5997,guest_ext,203.0.113.3,192.168.1.10,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 02:49:25,Firewall,4878,svc_account,192.168.1.1,203.0.113.1,80,User guest_ext authenticated successfully via service 8406.,Auth_Fail
2025-10-20 02:15:36,Firewall,6839,admin_corp,203.0.113.1,192.168.1.5,3389,User svc_account authenticated successfully via service 8644.,Auth_Fail
2025-10-20 01:07:50,Proxy,1810,user_a,203.0.113.3,192.168.1.7,22,User svc_account authenticated successfully via service 8170.,Network_Conn
2025-10-20 02:49:40,SIEM,4304,user_a,192.168.1.4,203.0.113.2,3389,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:41:51,EDR,3103,guest_ext,192.168.1.4,192.168.1.9,80,User svc_account authenticated successfully via service 8085.,Network_Conn
2025-10-20 01:41:54,Firewall,5643,admin_corp,203.0.113.3,192.168.1.1,3389,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:07:58,EDR,2610,guest_ext,192.168.1.10,203.0.113.5,22,User guest_ext authenticated successfully via service 8413.,Auth_Fail
2025-10-20 00:34:00,SIEM,1706,user_a,192.168.1.7,192.168.1.10,3389,Suspicious activity: APT29 executed QakBot malware. File hash is d7aa8ffca721c068.,File_Write
2025-10-20 01:08:02,Proxy,3692,admin_corp,192.168.1.6,203.0.113.1,443,User guest_ext authenticated successfully via service 8768.,Network_Conn
2025-10-20 02:50:10,Firewall,7962,guest_ext,203.0.113.1,203.0.113.1,80,User svc_account authenticated successfully via service 8252.,Network_Conn
2025-10-20 01:42:09,Proxy,5422,svc_account,203.0.113.2,203.0.113.3,443,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,Vulnerability_Scan
2025-10-20 00:34:04,Firewall,3337,user_a,192.168.1.2,203.0.113.2,22,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:08:10,Firewall,8836,svc_account,203.0.113.1,192.168.1.5,443,User user_a authenticated successfully via service 8008.,Network_Conn
2025-10-20 00:34:06,SIEM,7372,admin_corp,203.0.113.2,192.168.1.8,80,Suspicious activity: FIN7 executed LockBit malware. File hash is 3067c80ede5010ae.,File_Write
2025-10-20 02:16:28,EDR,8376,svc_account,192.168.1.1,192.168.1.7,443,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:50:40,Proxy,1272,svc_account,192.168.1.9,1.1.1.1,443,User svc_account authenticated successfully via service 8496.,Auth_Fail
2025-10-20 02:50:45,SIEM,7870,admin_corp,192.168.1.1,203.0.113.3,3389,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is d7f74f0366079e16.,File_Write
2025-10-20 02:16:40,SIEM,8098,guest_ext,203.0.113.5,203.0.113.4,3389,Suspicious activity: FIN7 executed Emotet malware. File hash is 4f211f13b37365fb.,File_Write
2025-10-20 02:50:55,Firewall,4382,svc_account,192.168.1.4,1.1.1.1,443,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:16:48,Firewall,4938,admin_corp,203.0.113.2,203.0.113.2,3389,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 01:08:26,Proxy,1700,user_a,192.168.1.5,192.168.1.4,22,Suspicious activity: FIN7 executed TrickBot malware. File hash is 9ae5ff88280ffbe1.,File_Write
2025-10-20 01:08:28,EDR,9617,user_a,192.168.1.1,203.0.113.3,22,User svc_account authenticated successfully via service 8853.,Network_Conn
2025-10-20 01:08:30,Proxy,8180,svc_account,192.168.1.10,1.1.1.1,80,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:08:32,SIEM,2236,svc_account,192.168.1.8,192.168.1.1,3389,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:08:34,EDR,4875,svc_account,192.168.1.1,192.168.1.9,80,"Inbound email flagged as spear phishing, potentially delivering LockBit.",Email_Blocked
2025-10-20 01:42:54,SIEM,5015,svc_account,192.168.1.5,192.168.1.7,80,Suspicious activity: Mustang Panda executed Clop malware. File hash is 7f82fe42944ba2c0.,File_Write
2025-10-20 02:17:16,Proxy,3739,guest_ext,203.0.113.4,203.0.113.3,22,Suspicious activity: Lazarus Group executed LockBit malware. File hash is f1d3e65b84d9d46a.,File_Write
2025-10-20 01:08:40,Proxy,2823,guest_ext,192.168.1.10,203.0.113.5,21,User user_a authenticated successfully via service 8605.,Network_Conn
2025-10-20 00:34:21,Proxy,2932,user_a,192.168.1.2,203.0.113.2,22,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:51:50,Firewall,9495,svc_account,192.168.1.5,192.168.1.2,22,User admin_corp authenticated successfully via service 8329.,Auth_Fail
2025-10-20 02:51:55,SIEM,9813,admin_corp,192.168.1.7,203.0.113.3,3389,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 3f63926e462dd99f.,File_Write
2025-10-20 00:34:24,EDR,3458,admin_corp,192.168.1.10,192.168.1.5,21,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,Vulnerability_Scan
2025-10-20 02:17:40,Firewall,7795,admin_corp,192.168.1.5,192.168.1.10,80,"Inbound email flagged as spear phishing, potentially delivering Clop.",Email_Blocked
2025-10-20 01:08:52,SIEM,2410,admin_corp,192.168.1.2,203.0.113.5,22,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 00:34:27,Proxy,9608,admin_corp,192.168.1.3,192.168.1.2,443,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
2025-10-20 02:52:20,SIEM,3410,user_a,192.168.1.5,203.0.113.4,22,"Inbound email flagged as spear phishing, potentially delivering Emotet.",Email_Blocked
2025-10-20 01:08:58,Proxy,6162,svc_account,192.168.1.9,192.168.1.7,21,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 51291439ff7e0632.,File_Write
2025-10-20 02:52:30,Firewall,9552,guest_ext,203.0.113.3,192.168.1.1,443,User svc_account authenticated successfully via service 8041.,Auth_Fail
2025-10-20 02:18:04,Proxy,2647,guest_ext,192.168.1.2,192.168.1.7,80,User user_a authenticated successfully via service 8556.,Auth_Fail
2025-10-20 02:18:08,EDR,1953,user_a,192.168.1.1,203.0.113.5,80,User guest_ext authenticated successfully via service 8644.,Network_Conn
2025-10-20 02:18:12,Firewall,9508,guest_ext,192.168.1.5,203.0.113.3,22,"Inbound email flagged as spear phishing, potentially delivering QakBot.",Email_Blocked
2025-10-20 02:18:16,SIEM,9672,svc_account,192.168.1.10,192.168.1.2,443,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",Email_Blocked
